"Amazon AWS",52.95.168.0/24
"Amazon AWS",52.144.224.128/26
"Amazon AWS",54.192.0.0/16
"Amazon AWS",54.239.0.16/28
"Amazon AWS",54.239.0.96/28
"Amazon AWS",99.77.148.0/24
"Amazon AWS",108.166.244.10/32
"Amazon AWS",139.56.32.0/23
"Amazon AWS",150.222.160.37/32
"Amazon AWS",13.192.0.0/16
"Amazon AWS",13.248.110.0/24
"Amazon AWS",15.197.32.0/23
"Amazon AWS",15.230.3.0/24
"Amazon AWS",15.230.15.102/31
"Amazon AWS",15.230.39.40/31
"Amazon AWS",15.230.108.0/24
"Amazon AWS",15.251.0.7/32
"Amazon AWS",52.93.71.38/32
"Amazon AWS",52.95.240.0/24
"Amazon AWS",52.219.16.0/22
"Amazon AWS",75.101.128.0/17
"Amazon AWS",96.0.16.0/21
"Amazon AWS",104.255.56.24/32
"Amazon AWS",104.255.59.238/32
"Amazon AWS",150.222.24.37/32
"Amazon AWS",150.222.49.0/27
"Amazon AWS",204.246.173.0/24
"Amazon AWS",3.4.3.0/24
"Amazon AWS",15.222.0.0/15
"Amazon AWS",15.230.15.90/31
"Amazon AWS",16.12.74.0/24
"Amazon AWS",16.180.0.0/16
"Amazon AWS",52.93.12.0/24
"Amazon AWS",52.93.62.0/24
"Amazon AWS",52.93.127.127/32
"Amazon AWS",52.94.176.0/20
"Amazon AWS",69.235.128.0/18
"Amazon AWS",99.77.240.0/24
"Amazon AWS",150.222.234.142/31
"Amazon AWS",155.146.192.0/20
"Amazon AWS",15.221.50.0/24
"Amazon AWS",15.230.15.52/31
"Amazon AWS",15.230.15.208/31
"Amazon AWS",15.230.106.0/24
"Amazon AWS",52.93.20.0/24
"Amazon AWS",52.93.127.96/32
"Amazon AWS",52.93.146.0/24
"Amazon AWS",52.144.192.0/26
"Amazon AWS",56.244.0.0/16
"Amazon AWS",150.222.112.0/24
"Amazon AWS",150.222.160.33/32
"Amazon AWS",150.222.182.16/32
"Amazon AWS",204.236.128.0/18
"Amazon AWS",3.4.12.19/32
"Amazon AWS",3.5.208.0/22
"Amazon AWS",15.177.76.0/24
"Amazon AWS",15.177.105.0/24
"Amazon AWS",15.230.135.0/24
"Amazon AWS",52.30.0.0/15
"Amazon AWS",52.93.201.80/28
"Amazon AWS",52.94.8.0/24
"Amazon AWS",52.94.249.64/28
"Amazon AWS",54.92.0.0/17
"Amazon AWS",54.154.0.0/16
"Amazon AWS",56.97.0.0/16
"Amazon AWS",64.252.76.0/24
"Amazon AWS",67.202.0.0/18
"Amazon AWS",99.77.251.0/24
"Amazon AWS",103.246.148.0/23
"Amazon AWS",108.166.244.40/32
"Amazon AWS",150.222.27.0/24
"Amazon AWS",150.222.53.224/27
"Amazon AWS",150.222.234.56/31
"Amazon AWS",3.3.24.0/22
"Amazon AWS",3.30.0.0/15
"Amazon AWS",15.181.253.0/24
"Amazon AWS",15.197.0.0/23
"Amazon AWS",18.34.0.0/19
"Amazon AWS",35.71.119.0/24
"Amazon AWS",43.249.47.0/24
"Amazon AWS",52.93.55.156/31
"Amazon AWS",52.93.228.195/32
"Amazon AWS",54.226.0.0/15
"Amazon AWS",54.230.200.0/21
"Amazon AWS",150.222.37.192/26
"Amazon AWS",161.188.120.0/22
"Amazon AWS",162.250.237.0/24
"Amazon AWS",3.112.0.0/14
"Amazon AWS",3.144.0.0/13
"Amazon AWS",15.220.168.0/21
"Amazon AWS",52.93.53.5/32
"Amazon AWS",52.93.178.166/32
"Amazon AWS",52.93.199.45/32
"Amazon AWS",52.94.128.0/22
"Amazon AWS",52.95.244.0/24
"Amazon AWS",64.187.128.0/20
"Amazon AWS",64.252.111.0/24
"Amazon AWS",99.82.188.0/22
"Amazon AWS",108.166.244.62/32
"Amazon AWS",172.96.110.0/24
"Amazon AWS",3.2.53.0/24
"Amazon AWS",15.230.18.0/24
"Amazon AWS",15.230.149.11/32
"Amazon AWS",18.231.0.0/16
"Amazon AWS",52.93.127.201/32
"Amazon AWS",52.94.152.182/32
"Amazon AWS",54.252.0.0/16
"Amazon AWS",64.252.125.0/24
"Amazon AWS",120.253.240.192/26
"Amazon AWS",150.222.79.0/24
"Amazon AWS",3.4.12.43/32
"Amazon AWS",3.224.0.0/12
"Amazon AWS",13.248.68.0/24
"Amazon AWS",15.230.15.136/31
"Amazon AWS",15.230.39.2/31
"Amazon AWS",35.50.227.0/24
"Amazon AWS",35.50.233.0/24
"Amazon AWS",35.71.104.0/24
"Amazon AWS",35.71.117.0/24
"Amazon AWS",51.0.16.0/21
"Amazon AWS",52.93.52.164/32
"Amazon AWS",52.93.88.195/32
